# File Name: SKIPPED.txt
# File Size: 1160274     
# File Date: 03/30/2021 19:33:21
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: http://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2021
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: http://www.AionianBible.org/Publisher
# Publisher Mission: http://www.AionianBible.org/Preface
# Publisher Website: http://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	INDEX	BOOK	CHAPTER	VERSE	TEXT
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	069	Looft den Heer, gij vorst en rijp; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	070	Looft den Heer, gij ijs en sneeuw; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	071	Looft den Heer, gij nachten en dagen; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	072	Looft den Heer, gij licht en donker; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	073	Looft den Heer, gij bliksem en wolken; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	074	Loof den Heer, gij aarde; Prijs en verhef Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	075	Looft den Heer, gij bergen en heuvels; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	076	Looft den Heer, alle gewassen op aarde; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	077	Looft den Heer, gij waterbronnen; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	078	Looft den Heer, gij zeeën en stromen; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	079	Looft den Heer, gij zeegedrochten, al wat in het water wemelt; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	080	Looft den Heer, alle vogels in de lucht; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	081	Looft den Heer, alle wilde en tamme beesten; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	082	Looft den Heer, gij kinderen der mensen; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	083	Loof den Heer, gij Israël; Prijs en verhef Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	084	Looft den Heer, gij priesters des Heren; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	085	Looft den Heer, gij dienaars des Heren; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	086	Looft den Heer, gij rechtvaardige geesten en zielen; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	087	Looft den Heer, gij vrome en ootmoedige harten; Prijst en verheft Hem voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	088	Looft den Heer, Chananja, Azarja en Misjaël; Prijst en verheft Hem voor eeuwig! Want Hij heeft ons ontrukt aan het graf, En ons bevrijd uit de macht van de dood; Hij heeft ons gered uit de gloeiende oven, En ons verlost uit het vuur.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	089	Looft den Heer, want Hij is goed, En eeuwig zijn barmhartigheid!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	003	090	Looft den Heer, den God der goden, gij allen, zijn vromen, Prijst en verheft Hem, want Hij is barmhartig voor eeuwig!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	001	Er woonde toen in Babel een man, die Joakim heette.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	002	Hij had zich een vrouw genomen, Susanna genaamd, de dochter van Helkias. Ze was buitengewoon schoon en godvrezend;
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	003	want daar ook haar ouders godvruchtige mensen waren, hadden ze hun dochter naar de wet van Moses opgevoed.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	004	Joakim was zeer rijk. Zo bezat hij ook een tuin, die aan zijn huis grensde; en omdat hij de aanzienlijkste van allen was, kwamen de Joden bij hem samen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	005	Nu waren er dat jaar uit het volk twee ouderlingen tot rechters aangesteld; maar van het soort, waarvan de Heer had gezegd:  “de ongerechtigheid is van Babel uitgegaan door de oudsten, door rechters, die het volk slechts besturen in schijn.”
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	006	Ze vertoefden regelmatig in het huis van Joakim, waar iedereen naar hen toe kwam, die rechtzaken had.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	007	Wanneer dan het volk tegen de middag vertrokken was, ging Susanna wandelen in de tuin van haar man.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	008	De beide ouderlingen zagen haar dus dagelijks daar wandelen, en kregen hevige hartstocht voor haar.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	009	Ze verstompten hun geweten, en wendden hun ogen af, om niet naar de hemel te kijken, en niet te denken aan de rechtvaardige straffen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	010	Beiden waren door liefde gewond, maar ze vertelden elkander niets van hun pijn.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	011	Ze schaamden zich, met elkaar over hun hartstocht te spreken, en hoe ze verlangden, haar te bezitten.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	012	Maar iedere dag opnieuw bleven ze hartstochtelijker naar een gelegenheid zoeken, om haar te begluren.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	013	Eens zei de een tot den ander: Kom, laat ons naar huis gaan, want het is tijd voor het eten. Ze scheidden dus, en gingen heen;
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	014	maar langs een omweg keerden ze beiden naar dezelfde plaats terug. En toen ze elkaar naar de reden vroegen, maakten ze hun hartstocht bekend, en bespraken met elkander de tijd, waarop ze haar alleen konden treffen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	015	Terwijl beiden dan op een geschikte dag wachtten, ging zij weer eens naar de tuin, zoals ze dat al lang gewoon was, enkel van twee dienstmeisjes vergezeld; en omdat het warm was, wilde ze baden in de tuin.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	016	Er was dan ook niemand daar aanwezig, behalve de beide ouderlingen, die zich hadden verscholen, en haar begluurden.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	017	Ze zei dus tot haar meisjes: Haalt mij olie en zalven, en sluit de poorten van de tuin, dan kan ik gaan baden.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	018	Ze deden, zoals ze bevolen had; ze sloten de poorten van de tuin, en gingen door een achterdeur uit, om het gevraagde te halen. Maar ze wisten niet, dat de ouderlingen zich daar hadden verscholen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	019	Zodra de meisjes waren vertrokken, stonden de ouderlingen allebei op, liepen op haar af,
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	020	en zeiden: Kijk, de poorten van de tuin zijn gesloten, en er is niemand, die ons ziet. We branden van hartstocht voor u; geef dus maar toe, en wees ons terwille.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	021	Als ge weigert, zullen we tegen u getuigen, dat er een jongeman bij u is geweest, en dat ge daarom de meisjes hebt weggestuurd.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	022	Susanna zuchtte en sprak: Het is me van alle kanten benauwd; want doe ik het, dan wacht me de dood; doe ik het niet, dan zal ik niet aan úw handen ontsnappen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	023	Maar toch is het veel beter, het niet te doen, en in úw handen te vallen, dan te zondigen voor het aanschijn des Heren.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	024	Nu begon Susanna heel hard te roepen; maar de ouderlingen schreeuwden tegen haar in,
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	025	en één liep gauw naar de tuinpoorten toe, om ze open te doen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	026	Zodra de huisbedienden in de tuin hoorden schreeuwen, stormden ze door de achterdeur er op af, om te zien, wat er gebeurde.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	027	Nu legden de ouderlingen hun verklaringen af. De bedienden waren er zeer verlegen over; want nog nooit was zoiets van Susanna verteld.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	028	Toen nu de volgende dag het volk weer bij haar man Joakim samenkwam, gingen ook de twee ouderlingen er heen met het goddeloze plan, om Susanna ter dood te doen brengen. Ze spraken voor het verzamelde volk:
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	029	Laat Susanna halen, de dochter van Helkias en de vrouw van Joakim. Terstond liet men ze halen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	030	Vergezeld van haar ouders en kinderen en van al haar verwanten, kwam ze voor.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	031	Susanna was buitengewoon bevallig en schoon van gelaat.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	032	Daar ze gesluierd was, gaven de booswichten bevel, haar de sluier af te nemen, om zich ook nu nog aan haar schoonheid te verlustigen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	033	Terwijl al haar verwanten en kennissen huilden,
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	034	stonden de twee ouderlingen op in de kring van het volk, en legden hun handen op haar hoofd.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	035	Zij zelf zag schreiend op naar de hemel; want haar hart bleef op den Heer vertrouwen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	036	Toen zeiden de ouderlingen: Terwijl we met ons beiden in de tuin aan 't wandelen waren, kwam deze met twee dienstmeisjes daar binnen, sloot de poorten van de tuin, en stuurde de meisjes heen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	037	Toen kwam er een jongeman naar haar toe, die zich schuil had gehouden, en hij legde zich bij haar neer.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	038	Wij zelf bevonden ons toen in een hoek van de tuin; maar toen we het misdrijf bemerkten, liepen we op hen af,
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	039	en we zagen, dat ze elkaar terwille waren. Hemzelf konden we echter niet grijpen, omdat hij sterker was dan wij; hij opende de poorten, en wist te ontsnappen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	040	Maar deze hier grepen we vast; we vroegen haar, wie de jongeman was geweest,
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	041	maar ze wilde het ons niet bekennen. Dit getuigen wij. De vergadering geloofde hen, omdat ze ouderlingen waren en de rechters van het volk; en men sprak het doodvonnis over haar uit.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	042	Toen brak Susanna in luide weeklachten uit, en sprak: Eeuwige God, die het verborgene kent; die alles weet, zelfs eer het geschiedt:
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	043	Gij weet, dat ze valse getuigenis tegen mij hebben afgelegd; zie ik sterf, ofschoon ik onschuldig ben aan alles, wat deze mannen met boos opzet tegen mij hebben verzonnen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	044	En de Heer verhoorde haar smeken.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	045	Want toen ze ter dood werd geleid, wekte de Heer de heilige geest in een jongeman, Daniël genaamd.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	046	En deze riep met luider stem: Ik ben onschuldig aan haar bloed!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	047	Al het volk keerde zich naar hem toe, en zeide: Wat bedoelt ge met het woord, dat ge daar spreekt?
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	048	Hij ging in hun kring staan, en sprak: Zijt ge niet goed wijs, kinderen van Israël? Veroordeelt ge een dochter van Israël zonder verder onderzoek, en zonder de ware toedracht te kennen?
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	049	Keert terug naar de rechtzaal; want dezen hier hebben een valse getuigenis tegen haar afgelegd.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	050	Heel de menige keerde dus haastig terug. En de andere ouderlingen zeiden tot hem: Kom, neem plaats in ons midden, en licht ons in; want God heeft u de eerbiedwaardigheid van de hoge leeftijd verleend.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	051	En Daniël zeide tot hen: Zondert ze van elkander af; dan zal ik ze aan een verhoor onderwerpen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	052	Toen ze dus van elkander waren gescheiden, riep hij één van hen voor, en zeide tot hem: Gij daar, vergrijsd in de boosheid; nu komt de straf voor uw zonden, die ge vroeger bedreven hebt,
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	053	toen ge onrechtvaardige vonnissen hebt geveld, onschuldigen hebt veroordeeld en schuldigen hebt vrijgesproken, ofschoon de Heer heeft gezegd:  “Een onschuldige en rechtvaardige zult ge niet doden.“
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	054	Nu dan, wanneer ge haar inderdaad hebt gezien, zeg dan eens: onder wat voor een boom hebt gij ze bij elkander gezien? Hij antwoordde: Onder een mastiekboom.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	055	Nu sprak Daniël: Prachtig hebt ge tegen uw eigen hoofd gelogen; want Gods engel heeft al van God bevel ontvangen, u doormidden te houwen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	056	En toen hij hem had laten verdwijnen, liet hij den ander komen, en sprak tot hem: Gij daar, ras van Kanaän, en geen zaad van Juda; de schoonheid heeft u verleid, en de wellust heeft uw hart bedorven!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	057	Zó hebt ge met de dochters van Israël gedaan, en uit vrees lieten ze zich met u in; maar een dochter van Juda heeft uw boosheid niet geduld.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	058	Zeg op: Onder wat voor een boom hebt ge ze met elkander betrapt? Hij antwoordde: Onder een eik.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	059	Daniël zei hem: Prachtig hebt ook gij tegen uw eigen hoofd gelogen; want Gods engel wacht al met het zwaard in de hand, om u doormidden te houwen, en alle twee te doden.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	060	Nu begon heel de vergadering luid te juichen, en God te loven, die redt wie op Hem vertrouwen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	061	Maar toen trad men ook tegen de beide ouderlingen op; want Daniël had ze met eigen mond doen bekennen, dat ze valse getuigenis hadden afgelegd. Men vergold hun het kwaad, dat ze tegen hun naaste hadden beraamd,
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	062	en overeenkomstig de wet van Moses werden ze ter dood gebracht. Zo werd die dag onschuldig bloed van de ondergang gered.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	063	Helkias en zijn vrouw loofden God om hun dochter Susanna; en Joakim, haar man, en al haar verwanten, sloten zich bij hen aan, omdat ze vrij was bevonden van schande.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	064	En van die dag af bleef Daniël in hoog aanzien bij het volk.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	013	065	Toen koning Astyages tot zijn vaderen was verzameld, en Cyrus, de Pers, zijn koninkrijk had overgenomen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	001	Zo werd Daniël tafelvriend van den koning, en was boven al zijn gezellen geëerd.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	002	Nu bezaten de Babyloniers een afgodsbeeld, dat Bel werd genoemd. Iedere nacht bracht men het twaalf maten tarwemeel, veertig schapen en zes kruiken wijn.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	003	Ook de koning vereerde het, en ging het iedere dag aanbidden; maar Daniël bleef zijn God aanbidden. Daarom zei de koning hem eens: Waarom aanbidt ge Bel toch niet?
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	004	Hij antwoordde: Ik aanbid geen beeld, dat met handen gemaakt is, maar alleen den levenden God, die hemel en aarde gemaakt heeft, en macht heeft over al wat bestaat.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	005	De koning zei hem: Houdt gij dan ook Bel niet voor een levenden God; ziet ge dan niet, hoeveel hij dagelijks eet en drinkt?
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	006	Daniël sprak lachend: Laat u toch niet bedriegen, o koning: dat ding is van binnen van leem, van buiten van koper, en het heeft nog nooit iets gegeten.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	007	Nu werd de koning vreselijk kwaad; hij riep zijn priesters bijeen. en sprak tot hen: Zo ge mij niet zegt, wie deze offergaven opeet, zult ge sterven;
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	008	zo ge mij echter bewijst, dat Bel ze gebruikt, zal Daniël sterven, omdat hij dan tegen Bel heeft gelasterd. Daniël zei tot den koning: Goed, het geschiede, zoals gij gezegd hebt.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	009	Nu waren er zeventig priesters van Bel, behalve nog hun vrouwen en kinderen. Toen dan de koning met Daniël naar de tempel van Bel was gekomen,
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	010	zeiden de priesters van Bel: Zie, wij zullen nu naar buiten gaan; zet zelf de spijzen maar klaar, o koning, en meng de wijn; sluit dan de deur, en verzegel die met uw zegelring.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	011	En wanneer gij dan morgenvroeg terugkomt, en niet ziet, dat alles door Bel is opgegeten, zullen wij sterven, of anders Daniël, omdat hij ons heeft belasterd.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	012	Ze meenden zich zeker van hun zaak, omdat ze onder de offertafel een verborgen toegang hadden gemaakt, waarlangs ze steeds heimelijk binnendrongen, om alles op te eten.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	013	Maar toen ze waren vertrokken, en de koning de spijzen voor Bel gereed had gezet, gaf Daniël aan zijn slaven bevel, as te gaan halen, en de hele tempel er mee te bestrooien, maar zó, dat alleen de koning het zag. Daarop gingen ze naar buiten, sloten de deur, en verzegelde ze met de zegelring van den koning. Toen gingen ze heen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	014	Maar 's nachts kwamen de priesters naar gewoonte met hun vrouwen en kinderen, en aten en dronken alles op.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	015	Vroeg in de morgen trok de koning er met Daniël heen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	016	Hij zeide: Daniël, zijn de zegels ongeschonden? Deze antwoordde: Ze zijn ongeschonden, o koning.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	017	Zodra de koning de deur had geopend, en een blik op de offertafel had geworpen, riep hij juichend: Bel, gij zijt groot; bij u is er volstrekt geen bedrog!
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	018	Maar Daniël lachte, belette den koning naar binnen te gaan, en zeide: Bezie eerst de vloer eens, en onderzoek eens, van wie die voetstappen zijn.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	019	De koning sprak: Ik zie voetstappen van mannen, vrouwen en kinderen.
Holy-Bible---Dutch---Canisiusvertaling	027	DAN	014	020	Nu ontstak de koning in woede. Hij liet onmiddellijk de priesters halen met hun vrouwen en kinderen, en ze moesten hem de geheime deuren tonen, waarlangs ze binnen waren gekomen, om op te eten wat op de offertafel geplaatst was.
