# File Name: RAWCHECK.txt
# File Size: 2616027     
# File Date: 01/23/2021 12:08:41
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: http://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2021
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: http://www.AionianBible.org/Publisher
# Publisher Mission: http://www.AionianBible.org/Preface
# Publisher Website: http://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	INDEX	BOOK	CHAPTER	VERSE	RAWFIX	TEXT	ORIGINAL
Holy-Bible---German---German-Elberfelder-1871	058	HEB	001	002	MODIFY	hat er am Ende dieser Tage zu uns geredet im Sohne,  [d. h. in der Person des Sohnes, nicht nur durch den Sohn; es ist bezeichnend, daß der Artikel im Griechischen fehlt] den er gesetzt hat zum Erben aller Dinge, durch den er auch die Welten gemacht hat;	den er gesetzt hat zum Erben aller Dinge, durch den er auch die Welten gemacht hat;
Holy-Bible---German---German-Elberfelder-1905	058	HEB	001	001	MODIFY	Nachdem Gott vielfältig und auf vielerlei Weise ehemals  zu den Vätern geredet hat in den  Propheten,	Nachdem Gott vielfältig und auf vielerlei Weise ehemals  zu den Vätern geredet hat in den  Propheten, hat er am Ende dieser Tage zu uns geredet im Sohne,
Holy-Bible---German---German-Elberfelder-1905	058	HEB	001	002	MODIFY	hat er am Ende dieser Tage zu uns geredet im Sohne, den er gesetzt hat zum Erben aller Dinge, durch den er auch die Welten gemacht hat;	den er gesetzt hat zum Erben aller Dinge, durch den er auch die Welten gemacht hat;
Holy-Bible---German---German-Katholiche-Riessler	001	GEN	032	032	MODIFY	Die Sonne strahlte ihm auf, als er an Penuël vorüberzog; er aber hinkte an seiner Hüfte.	Die Sonne strahlte ihm auf, als er an Penuël vorüberzog; er aber hinkte an seiner Hüfte. Darum sollen Israels Söhne bis auf diesen Tag keine Sehne des Schenkels essen, der auf der Hüftpfanne läuft, weil er Jakobs Hüftpfanne, die Sehne des Schenkels, berührt hat.
Holy-Bible---German---German-Katholiche-Riessler	001	GEN	032	033	ADD	Darum sollen Israels Söhne bis auf diesen Tag keine Sehne des Schenkels essen, der auf der Hüftpfanne läuft, weil er Jakobs Hüftpfanne, die Sehne des Schenkels, berührt hat.	
Holy-Bible---German---German-Katholiche-Riessler	002	EXO	007	025	MODIFY	So vergingen volle sieben Tage, nachdem der Herr den Nil geschlagen hatte.	So vergingen volle sieben Tage, nachdem der Herr den Nil geschlagen hatte. Da sprach der Herr zu Moses: "Geh zu Pharao hinein! Dann sagst du ihm: 'So spricht der Herr: "Entlasse mein Volk, daß sie mich verehren! Willst du es aber nicht entlassen, dann plage ich dein ganzes Gebiet mit Fröschen. Von Fröschen wimmelt dann der Nil. Sie steigen heraus und kommen in dein Haus, in dein Schlafgemach, auf dein Bett und in deiner Diener und in deines Volkes Häuser, in deine Backöfen und Teigmulden. Selbst an dir, wie an deinem Volke und an allen deinen Dienern, werden die Frösche hinaufsteigen."'"
Holy-Bible---German---German-Katholiche-Riessler	002	EXO	007	026	ADD	Da sprach der Herr zu Moses: "Geh zu Pharao hinein! Dann sagst du ihm: 'So spricht der Herr: "Entlasse mein Volk, daß sie mich verehren!	
Holy-Bible---German---German-Katholiche-Riessler	002	EXO	007	027	ADD	Willst du es aber nicht entlassen, dann plage ich dein ganzes Gebiet mit Fröschen.	
Holy-Bible---German---German-Katholiche-Riessler	002	EXO	007	028	ADD	Von Fröschen wimmelt dann der Nil. Sie steigen heraus und kommen in dein Haus, in dein Schlafgemach, auf dein Bett und in deiner Diener und in deines Volkes Häuser, in deine Backöfen und Teigmulden.	
Holy-Bible---German---German-Katholiche-Riessler	002	EXO	007	029	ADD	Selbst an dir, wie an deinem Volke und an allen deinen Dienern, werden die Frösche hinaufsteigen."'"	
Holy-Bible---German---German-Katholiche-Riessler	002	EXO	021	036	MODIFY	Ist es aber bekannt gewesen, daß dieses Rind schon lange stößig war und sein Eigentümer behütete es nicht, so ersetze er das Rind durch ein anderes! Das tote aber sei sein!	Ist es aber bekannt gewesen, daß dieses Rind schon lange stößig war und sein Eigentümer behütete es nicht, so ersetze er das Rind durch ein anderes! Das tote aber sei sein! Wenn jemand ein Rind oder ein Schaf stiehlt und dann es schlachtet oder es verkauft, dann gebe er für das Rind fünf und für das Schaf vier andere!
Holy-Bible---German---German-Katholiche-Riessler	002	EXO	021	037	ADD	Wenn jemand ein Rind oder ein Schaf stiehlt und dann es schlachtet oder es verkauft, dann gebe er für das Rind fünf und für das Schaf vier andere!	
Holy-Bible---German---German-Katholiche-Riessler	003	LEV	005	019	MODIFY	Es ist ein Schuldopfer. Er hat sich an dem Herrn verschuldet."	Es ist ein Schuldopfer. Er hat sich an dem Herrn verschuldet." Und der Herr sprach zu Moses also. "Jemand sündigt und handelt pflichtvergessen am Herrn, wenn er seinem Volksgenossen Anvertrautes oder ein Darlehen oder einen Diebstahl ableugnet oder seinem Nächsten vorenthält oder das Verlorene findet und verhehlt, und er beschwört eine Lüge, eines von all dem, wodurch ein Mensch sündigen kann. Sündigt er so und ist schuldig, so erstatte er das von ihm Geraubte oder das von ihm Vorenthaltene oder das Anvertraute oder das Verlorene, das er gefunden, oder all das, worüber er falsch geschworen hat! Er erstatte den Betrag; dazu lege er ein Fünftel darauf! Er soll es dem Eigentümer am Tage seines Schuldopfers geben! Als seine Buße soll er dem Herrn einen fehlerlosen Widder bringen, vom Kleinvieh nach deiner Schätzung, für den Priester als Buße! So entsühne ihn der Priester vor dem Herrn und suche ihm Verzeihung zu erwirken für alles, wodurch er sich verschuldet!"
Holy-Bible---German---German-Katholiche-Riessler	003	LEV	005	020	ADD	Und der Herr sprach zu Moses also.	
Holy-Bible---German---German-Katholiche-Riessler	003	LEV	005	021	ADD	"Jemand sündigt und handelt pflichtvergessen am Herrn, wenn er seinem Volksgenossen Anvertrautes oder ein Darlehen oder einen Diebstahl ableugnet oder seinem Nächsten vorenthält	
Holy-Bible---German---German-Katholiche-Riessler	003	LEV	005	022	ADD	oder das Verlorene findet und verhehlt, und er beschwört eine Lüge, eines von all dem, wodurch ein Mensch sündigen kann.	
Holy-Bible---German---German-Katholiche-Riessler	003	LEV	005	023	ADD	Sündigt er so und ist schuldig, so erstatte er das von ihm Geraubte oder das von ihm Vorenthaltene oder das Anvertraute oder das Verlorene, das er gefunden,	
Holy-Bible---German---German-Katholiche-Riessler	003	LEV	005	024	ADD	oder all das, worüber er falsch geschworen hat! Er erstatte den Betrag; dazu lege er ein Fünftel darauf! Er soll es dem Eigentümer am Tage seines Schuldopfers geben!	
Holy-Bible---German---German-Katholiche-Riessler	003	LEV	005	025	ADD	Als seine Buße soll er dem Herrn einen fehlerlosen Widder bringen, vom Kleinvieh nach deiner Schätzung, für den Priester als Buße!	
Holy-Bible---German---German-Katholiche-Riessler	003	LEV	005	026	ADD	So entsühne ihn der Priester vor dem Herrn und suche ihm Verzeihung zu erwirken für alles, wodurch er sich verschuldet!"	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	013	MODIFY	Also stellte er sich zwischen die Toten und die Lebenden, und der Pest ward Einhalt getan.	Also stellte er sich zwischen die Toten und die Lebenden, und der Pest ward Einhalt getan. Aber der Pestleichen waren es 14.700, außer den um Korachs willen Umgekommenen. Aaron kehrte nun zu Moses an die Pforte des Festgezeltes zurück; der Pest war nämlich Einhalt getan worden. Und der Herr sprach zu Moses: "Rede mit den Söhnen Israels und nimm von ihnen je einen Stab von allen ihren Fürsten nach Familien, zwölf Stäbe! Und schreibe eines jeden Namen auf seinen Stab! Den Namen Aaron aber schreibe auf den Levistab! Denn ein besonderer Stab gehört dem Haupte der Familie. Dann leg sie im Festgezelt vor dem Zeugnis nieder, wo ich mich euch zu offenbaren pflege! Dann sproßt der Stab des Mannes, den ich auserwähle. So schlage ich von mir aus der Israeliten Murren wider euch nieder." Da redete Moses mit den Israeliten. Und alle ihre Fürsten, Stamm für Stamm, übergaben ihm für ihre Familien zwölf Stäbe, jeder Fürst einen Stab. Unter ihren Stäben war auch der Stab Aarons. Da legte Moses die Stäbe vor dem Herrn im Zeugniszelt nieder. Als aber am anderen Morgen Moses zum Zeugniszelt kam, hatte der Stab Aarons vom Hause Levi ausgeschlagen; er trieb Sprossen und Blüten und wies reife Mandeln auf. Da brachte Moses alle Stäbe vom Herrn weg zu allen Israeliten. Da sprach der Herr zu Moses: "Leg Aarons Stab vor dem Zeugnis nieder zur Verwahrung, den Widerspenstigen ein Zeichen, daß er von mir aus ihr Murren beende! Sonst müssen sie sterben." Moses tat so. Wie ihm der Herr befohlen, so hat er getan. Da sprachen die Israeliten zu Moses: "Wehe! Wir vergehen; wir schwinden; wir schwinden alle hin. Jeder, der herantritt, stirbt, wenn er des Herrn Wohnung nahekommt. Sollen wir ganz und gar umkommen?"
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	014	ADD	Aber der Pestleichen waren es 14.700, außer den um Korachs willen Umgekommenen.	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	015	ADD	Aaron kehrte nun zu Moses an die Pforte des Festgezeltes zurück; der Pest war nämlich Einhalt getan worden.	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	016	ADD	Und der Herr sprach zu Moses:	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	017	ADD	"Rede mit den Söhnen Israels und nimm von ihnen je einen Stab von allen ihren Fürsten nach Familien, zwölf Stäbe!  Und schreibe eines jeden Namen auf seinen Stab!	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	018	ADD	Den Namen Aaron aber schreibe auf den Levistab! Denn ein besonderer Stab gehört dem Haupte der Familie.	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	019	ADD	Dann leg sie im Festgezelt vor dem Zeugnis nieder, wo ich mich euch zu offenbaren pflege!	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	020	ADD	Dann sproßt der Stab des Mannes, den ich auserwähle. So schlage ich von mir aus der Israeliten Murren wider euch nieder."	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	021	ADD	Da redete Moses mit den Israeliten. Und alle ihre Fürsten, Stamm für Stamm, übergaben ihm für ihre Familien zwölf Stäbe, jeder Fürst einen Stab. Unter ihren Stäben war auch der Stab Aarons.	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	022	ADD	Da legte Moses die Stäbe vor dem Herrn im Zeugniszelt nieder.	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	023	ADD	Als aber am anderen Morgen Moses zum Zeugniszelt kam, hatte der Stab Aarons vom Hause Levi ausgeschlagen; er trieb Sprossen und Blüten und wies reife Mandeln auf.	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	024	ADD	Da brachte Moses alle Stäbe vom Herrn weg zu allen Israeliten.	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	025	ADD	Da sprach der Herr zu Moses: "Leg Aarons Stab vor dem Zeugnis nieder zur Verwahrung, den Widerspenstigen ein Zeichen, daß er von mir aus ihr Murren beende! Sonst müssen sie sterben."	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	026	ADD	Moses tat so. Wie ihm der Herr befohlen, so hat er getan.	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	027	ADD	Da sprachen die Israeliten zu Moses: "Wehe! Wir vergehen; wir schwinden; wir schwinden alle hin.	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	017	028	ADD	Jeder, der herantritt, stirbt, wenn er des Herrn Wohnung nahekommt. Sollen wir ganz und gar umkommen?"	
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	030	016	MODIFY	Zerreißt er sie dann noch, nachdem er davon gehört, so lädt er ihre Schuld auf sich.'"	Zerreißt er sie dann noch, nachdem er davon gehört, so lädt er ihre Schuld auf sich.'" Das sind die Gesetze, die der Herr dem Moses gab für das Verhältnis zwischen Mann und Weib, zwischen dem Vater und seiner ledigen Tochter im Vaterhaus.
Holy-Bible---German---German-Katholiche-Riessler	004	NUM	030	017	ADD	Das sind die Gesetze, die der Herr dem Moses gab für das Verhältnis zwischen Mann und Weib, zwischen dem Vater und seiner ledigen Tochter im Vaterhaus.	
Holy-Bible---German---German-Katholiche-Riessler	005	DEU	005	017	MODIFY	Du sollst nicht morden!	Du sollst nicht morden! Du sollst nicht ehebrechen! Du sollst nicht stehlen! Du sollst nicht als falscher Zeuge gegen deinen Nächsten aussagen!
Holy-Bible---German---German-Katholiche-Riessler	005	DEU	005	018	MODIFY	Du sollst nicht ehebrechen!	Begehre nicht deines Nächsten Weib! Hab keine Gelüste nach deines Nächsten Haus und Feld, Knecht oder Magd, nicht nach seinem Rind oder Esel und nicht nach irgend etwas, was deines Nächsten ist!'
Holy-Bible---German---German-Katholiche-Riessler	005	DEU	005	019	MODIFY	Du sollst nicht stehlen!	Diese Worte hat der Herr mit lauter Stimme zu eurer Gesamtgemeinde geredet auf dem Berge aus dem Feuer, dem Gewölk und Dunkel heraus, nichts weiter. Dann schrieb er sie auf zwei Steintafeln und gab sie mir.
Holy-Bible---German---German-Katholiche-Riessler	005	DEU	005	020	MODIFY	Du sollst nicht als falscher Zeuge gegen deinen Nächsten aussagen!	Als ihr aus dem Dunkel die Stimme hörtet und der Berg im Feuer brannte, tratet ihr zu mir her, alle eure Stammeshäupter und Ältesten, und spracht:
Holy-Bible---German---German-Katholiche-Riessler	005	DEU	005	021	MODIFY	Begehre nicht deines Nächsten Weib! Hab keine Gelüste nach deines Nächsten Haus und Feld, Knecht oder Magd, nicht nach seinem Rind oder Esel und nicht nach irgend etwas, was deines Nächsten ist!'	'Der Herr, unser Gott, zeigt uns seine Herrlichkeit und Größe. Wir hören aus dem Feuer seine Stimme. So erfahren wir heute, daß Gott mit einem Menschen redet und dieser bleibt leben.
Holy-Bible---German---German-Katholiche-Riessler	005	DEU	005	022	MODIFY	Diese Worte hat der Herr mit lauter Stimme zu eurer Gesamtgemeinde geredet auf dem Berge aus dem Feuer, dem Gewölk und Dunkel heraus, nichts weiter. Dann schrieb er sie auf zwei Steintafeln und gab sie mir.	Aber warum sollen wir sterben? Dies große Feuer frißt uns noch. Wenn wir noch länger des Herrn, unseres Gottes, Stimme anhören, so sterben wir noch am Ende.
Holy-Bible---German---German-Katholiche-Riessler	005	DEU	005	023	MODIFY	Als ihr aus dem Dunkel die Stimme hörtet und der Berg im Feuer brannte, tratet ihr zu mir her, alle eure Stammeshäupter und Ältesten, und spracht:	Wo ist ein sterblich Wesen, das die Stimme des lebendigen Gottes aus dem Feuer hat reden hören wie wir, und blieb leben?
Holy-Bible---German---German-Katholiche-Riessler	005	DEU	005	024	MODIFY	'Der Herr, unser Gott, zeigt uns seine Herrlichkeit und Größe. Wir hören aus dem Feuer seine Stimme. So erfahren wir heute, daß Gott mit einem Menschen redet und dieser bleibt leben.	Tritt du hin und höre alles, was der Herr, unser Gott, sprechen will! Sage uns dann alles, was der Herr, unser Gott, dir sagt! Wir hören es und tun danach.'
Holy-Bible---German---German-Katholiche-Riessler	005	DEU	005	025	MODIFY	Aber warum sollen wir sterben? Dies große Feuer frißt uns noch. Wenn wir noch länger des Herrn, unseres Gottes, Stimme anhören, so sterben wir noch am Ende.	Und der Herr hörte eure lauten Reden bei eurer Unterredung mit mir. Da sprach der Herr, unser Gott, zu mir: 'Ich habe dieses Volkes laute Reden gehört, die sie mit dir geführt haben. Sie haben recht mit allem, was sie sagen.
Holy-Bible---German---German-Katholiche-Riessler	005	DEU	005	026	MODIFY	Wo ist ein sterblich Wesen, das die Stimme des lebendigen Gottes aus dem Feuer hat reden hören wie wir, und blieb leben?	Daß doch ihr Herz so bliebe, mich allzeit zu fürchten und alle meine Gebote zu halten, auf daß es ihnen und ihren Kindern immer wohlergehe!
Holy-Bible---German---German-Katholiche-Riessler	005	DEU	005	027	MODIFY	Tritt du hin und höre alles, was der Herr, unser Gott, sprechen will! Sage uns dann alles, was der Herr, unser Gott, dir sagt! Wir hören es und tun danach.'	Geh! Sag ihnen: Kehrt zu euren Zelten wieder!
Holy-Bible---German---German-Katholiche-Riessler	005	DEU	005	028	MODIFY	Und der Herr hörte eure lauten Reden bei eurer Unterredung mit mir. Da sprach der Herr, unser Gott, zu mir: 'Ich habe dieses Volkes laute Reden gehört, die sie mit dir geführt haben. Sie haben recht mit allem, was sie sagen.	Du aber bleib hier bei mir, daß ich dir alle Gebote, Gesetze und Gebräuche künde, die du sie lehren sollst, daß sie danach tun in dem Land, das ich ihnen zu eigen gebe!'
Holy-Bible---German---German-Katholiche-Riessler	005	DEU	005	029	MODIFY	Daß doch ihr Herz so bliebe, mich allzeit zu fürchten und alle meine Gebote zu halten, auf daß es ihnen und ihren Kindern immer wohlergehe!	Seid also bedacht zu tun, wie euch der Herr, euer Gott, befahl! Weicht nicht rechts und nicht links ab!
