# File Name: Hebrew_Lexicon_Tyndale.txt
# File Size: 1254822     
# File Date: 02/15/2021 14:23:07
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: http://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2021
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: http://www.AionianBible.org/Publisher
# Publisher Mission: http://www.AionianBible.org/Preface
# Publisher Website: http://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Source: Tyndale House, Cambridge, www.TyndaleHouse.com
# Source Content: Extended Strong's Hebrew Lexicon
# Source Link: https://tyndale.github.io/STEPBible-Data
# Source Application: https://www.STEPBible.org
# Source Copyright: Creative Commons Attribution Non-Commercial 4.0
# Source Definitions: Abridged BDB by http://onlinebible.net, edited by Tyndale House Cambridge
# Source Definitions Copyright: Larry Pierce, larrypierce@alumni.uwaterloo.ca
# Source Definitions Copyright: Explicit usage permission required to use definition in your application
# Source Definitions Copyright: Larry Pierce granted permission for Nainoia Inc applications on 3/11/2019
#
# COLUMNS
#	STRONGS
#		These Extended Strong Numbers are mapped to BDB (and thereby to other modern lexicons) by OpenScriptures.org.
#		This adds about 800 words which are found in modern lexicons but were not differentiated by Strong.
#		Numbers beyond 9000 include non-lexical prefixes and suffixed. They were created by Tyndale House, Cambridge
#		They are designed to be backward compatible with software that uses Strongs numbers. 
#	WORD
#		Hebrew form	based on BDB, then normalised
#	TRANS
#		Transliteration
#	GLOSS
#		A meaning in one word or as few as possible (by Tyndale scholars)
#	MORPH
#		These were created by Tyndale scholars as a simple grammatical value of the main word represented as Language:Type-Gender-Extra. 
#		Language:Type-Gender-Extra.   Language is A=Aramaic, H=Hebrew, G=Greek and n+Name (which is not language specific). 
#		Type is A=Adjective, Adv=Adverb, Art=Article, Cond=Conditional, Conj=Conjunction, Cor=Correlative, DemP=Demonstrative Pn, ImpP=Impersonal Pn, Intg=Interogative,
#			Intj=Interjection, N=Noun, Neg=Negative, Part=Particle, Prep=Preposition, PerP=Personal Pn, PosP=Possessive Pn, RefP=Reflexive Pn, RelP=Relative Pn, V=Verb. 
#		Gender is F=Female, M=Male, N=Neuter, C=Common and P or S is optionally added for Plural Singular
#		Extra for Names is L=Location, P=Person, LG/PG=Gentilic, T=Title (i.e. any other capitalised nouns such as titles, months, gods, planets etc)
#
#		(notes re Morph)
#		Location is only used for places not named after people - eg: Israel = N:N-M-P (for the Person, and nation); Jerusalem = N:N--L; Canaanite is N:N-M-LG; Israelitess is N:N-F-PG
#		Location is a geographical entity such as river, mountain or city eg "Dan", but Gentilic is used for Amon, Syria, Judah, or the tribal area of Dan. The idea is that someone from
#		Dan is probably related to Dan unless he is called a Hittite, but someone from Jerusalem or the city of Dan could be from anywhere even though he is named after the city.
#		So a "Shulemite" (who is prob from Salem ie Shalem aka Jerusalem) is dark-skinned and perhaps not a native from the area.
#		Title is a misc category that incl names of gods, musical term & months and offices such as Pharaoh unless referring to an individual eg Pharaoh Necho who is N:N-M-P
#		When F or M occ with L or T it refers to the gender of that person, not the location, so Jerusalem = N:N--L, Jerusalemites = N:N-G-L, Jerusalemitess = N:N-F-L 
#		When Gentilics related to a person the STEP_LexicalTag points to the Person eg Danites => Dan.  When Gentilics point to a place, the STEP_LexicalTag points to that place,
#		eg Gileadites => Gilead. When there is no numbered tag for the person or place, we probably aren't sure what it is, so the STEP_LexicalTag doesn't have anywhere different to point,
#		eg. Girgashites. Some very common Gentilics (eg Levite) have gained a meaning of their own which may be related to a person but much less so - so the STEP_LexicalTag does not
#		redirect to the entry for that person. 
#		Odd ones: Jew=N:N-G-P, Jewish=N:A, Jewess+Ammonitess=N:N-G-P-F, Canaanite-trader=N:N-G-P / N:N-G-T, Chaldean-magi=N:N-G-L / N:N-G-T,
#			Nephusim=N:N-G-T, Rephaim=N:N-G-P / N:N-G-T, Shulamite+Shunammite+Carmelitess+Jezreelitess=N:N-F-L
#	DEF
#		Definitions are based on the Abridged BDB by Online Bible, and edited to conform with the extended Strongs. They are for guidence only.
#		Permission should be gained from Online Bible before these are applied in any project.  These defs refer to J. Green's A Concise Lexicon
#		of the Biblical Languages (CLBL) and Harris, Archer, & Waltke's Theological Wordbook of the Old Testament (TWOT),
#		These definitions were edited to align with the augmented Strongs by Tyndale House Cambridge. 
#
STRONGS	WORD	TRANS	GLOSS	MORPH	DEF
H1289	בְּרַךְ	be.rakh	to bless	A:V	to bless, kneel 1a) (P'al) 1a1) kneeling (participle) 1a2) to be blessed 1b) (Pael) to bless, praise
H1290	בֶּ֫רֶךְ	be.rekh	knee	H:N-F	1) knee 2) weak from fear (fig.)
H1291	בְּרַךְ	be.rekh	knee	A:N-F	knee
H1292	בָּרַכְאֵל	ba.rakh.el	Barachel	N:N-M-P	Barachel = "God blesses" father of Elihu
H1293	בְּרָכָה	be.ra.khah	blessing	H:N-F	1) blessing 2) (source of) blessing 3) blessing, prosperity 4) blessing, praise of God 5) a gift, present 6) treaty of peace
H1294	בְּרָכָה	be.ra.khah	Beracah	N:N-M-P/N:N--L	Berachah = "blessing" n pr m 1) a Benjamite, one of David's warriors n pr loc 2) a valley in the wilderness near Tekoa where Jehoshaphat and his people assembled to bless Jehovah after the overthrow of the hosts of the Moabites
H1295	בְּרֵכָה	be.re.khah	pool	H:N-F	pool, pond
H1296	בֶּרֶכְיָה	be.rekh.yah	Berechiah	N:N-M-P	Berachiah or Berechiah = "Jehovah blesses" 1) a son of Zerubbabel 2) a Levite who returned for the exile 3) father of Meshullam, one of Nehemiah's chiefs who assisted in rebuilding the walls of Jerusalem 4) father of Zechariah 5) a Gershonite Levite, the father of Asaph, the singer, doorkeeper of the ark 6) an Ephraimite chief in the time of Ahaz
H1297	בְּרַם	be.ram	nevertheless	A:Adv	only, nevertheless, but
H1298	בֶּ֫רַע	be.ra	Bera	N:N-M-P	Bera = "son of evil" a king of Sodom
H1299	בָּרַק	ba.raq	to flash	H:V	(Qal) to flash lightning, cast forth (lightning)
H1300a	בָּרַק		to use lightning	H:V	to flash (with lightning)
H1300b	בָּרָק	ba.raq	lightning	H:N-M	lightning 1a) lightnings, lightning flashes 1b) of flashing arrow-head (fig.)
H1301	בָּרָק	ba.raq	Barak	N:N-M-P	Barak = "lightning" or "lightning flash" son of Abinoam of Kedesh who, incited by Deborah, a prophetess of Ephraim, delivered the Israelites from the yoke of Jabin by routing the Canaanites in the plain of Jezreel
H1302	בַּרְקוֹס	bar.qos	Barkos	N:N-M-P	Barkos = "the son cut off" head of a family of temple-slaves who returned from exile with Zerubbabel
H1303	בַּרְקָנִים	bar.qan	briar	H:N-M	briers, briars
H1304a	בָּרֶ֫קֶת	ba.re.qet	gem	H:N-F	a gem, precious stone, emerald (Josephus)
H1304b	בָּֽרְקַת		gem	H:N-F	a gem, precious stone, emerald (Josephus)
H1305	בָּרַר	ba.rar	to purify	H:V	to purify, select, polish, choose, purge, cleanse or make bright, test or prove 1a) (Qal) 1a1) to purge, purge out, purify 1a2) to choose, select 1a3) to cleanse, make shining, polish 1a4) to test, prove 1b) (Niphal) to purify oneself 1c) (Piel) to purify 1d) (Hiphil) 1d1) to purify 1d2) to polish arrows 1e) (Hithpael) 1e1) to purify oneself 1e2) to show oneself pure, just, kind
H1306	בִּרְשַׁע	bir.sah	Birsha	N:N-M-P	Birsha = "with iniquity" a king of Gomorrah
H1307	בֵּרֹתִי	be.ro.ti	Berothite	N:N--LG	Berothite = "my wells" an inhabitant of Berothah
H1308	בְּשׂוֹר	be.s.vor	Besor	N:N--L	Besor = "cheerful" a stream, torrent-bed, or wadi in extreme south of Judah in Philistia; empties into the Mediterranean Sea
H1309	בְּשֹׂרָה	be.s.vo.rah	good news	H:N-F	news, good news, tidings, reward for good news 1a) good tidings 1b) tidings, news 1c) reward for good tidings
H1310	בָּשַׁל	ba.shal	to boil	H:V	to boil, cook, bake, roast, ripen, grow ripe 1a) (Qal) 1a1) to boil, cook 1a2) to grow ripe, ripen 1b) (Piel) 1b1) to boil 1b2) to cook 1c) (Pual) 1c1) to be boiled 1c2) to be sodden 1d) (Hiphil) 1d1) to ripen 1d2) ripen, brought to ripeness
H1311	בָּשֵׁל	ba.shel	cooked	H:A	cooked, boiled
H1312	בִּשְׁלָם	bish.lam	Bishlam	N:N-M-P	Bishlam = "in peace" a Persian officer in Palestine in the time of Ezra
H1313	בֹּ֫שֶׂם	ba.sam	spice	H:N-M	1) spice, balsam 2) (TWOT) sweet, sweet smell, sweet odour
H1314	בֶּ֫שֶׂם	be.sem	spice	H:N-M	1) spice, balsam, balsam tree, perfume 2) (TWOT) sweet, sweet smell, sweet odour
H1315	בָּֽשְׂמַת	bos.mat	Basemath	N:N-F-P	Bashemath or Basmath = "spice" 1) Hittite wife of Esau, daughter of Ishmael, sister of Nebaioth 2) daughter of Solomon, wife of Ahimaaz, one of Solomon's commissariat officers
H1316	בָּשָׁן	ba.shan	Bashan	N:N--L	Bashan = "fruitful" a district east of the Jordan known for its fertility which was given to the half-tribe of Manasseh
H1317	בׇּשְׁנָה	bosh.nah	shame	H:N-M	shame 1a) shame 1b) shameful thing
H1318	בָּשַׁס	ba.shas	to trample	H:V	to tread down, trample 1a) (Poel) trampling
H1319	בָּשַׂר	ba.sar	to bear tidings	H:V	to bear news, bear tidings, publish, preach, show forth 1a) (Piel) 1a1) to gladden with good news 1a2) to bear news 1a3) to announce (salvation) as good news, preach 1b) (Hithpael) to receive good news
H1320	בָּשָׂר	ba.sar	flesh	H:N-M	flesh 1a) of the body 1a1) of humans 1a2) of animals 1b) the body itself 1c) male organ of generation (euphemism) 1d) kindred, blood-relations 1e) flesh as frail or erring (man against God) 1f) all living things 1g) animals 1h) mankind
H1321	בְּשַׁר	be.shar	flesh	A:N-F	flesh
H1322	בֹּ֫שֶׁת	bo.shet	shame	H:N-F	shame 1a) shame 1b) shameful thing
H1323	בַּת	bat	daughter	H:N-F	1) daughter 1a) daughter, girl, adopted daughter, daughter-in-law, sister, granddaughters, female child, cousin 1a1) as polite address n pr f 1a2) as designation of women of a particular place 2) young women, women 1a3) as personification 1a4) daughter-villages 1a5) description of character
H1324	בַּת	bat	bath	H:N-M	bath, a unit of liquid measure, equal to dry measure ephah (about 9 imperial gallons or 40 litres, rabbinical writings give sizes of one-half this amount)
H1325	בַּת	bat	bath	A:N-M	1) bath, a unit of liquid measure, about 40 litres, equal to dry measure ephah 2) (TWOT) a liquid measure, about 22 litres
H1326	בָּתָה	ba.tah	waste	H:N-F	end, destruction
H1327	בַּתָּה	bat.tah	precipice	H:N-F	cliff, precipice, steep
H1328a	בְּתוּאֵל	be.tu.el	Bethuel	N:N-M-P	Bethuel = "God destroys" or "man of God" or "dweller in God" n pr m nephew of Abraham, son of Nahor by Milcah, father of Rebekah
H1328b	בְּתוּאֵל	be.tu.el	Bethuel	N:N--L	Bethuel = "God destroys" or "man of God" or "dweller in God" n pr loc a town of Simeon in the south
H1329	בְּתוּל	be.tul	Bethul	N:N--L	Bethul = "God destroys" or "man of God" or "dweller in God" a town of Simeon in the south (also spelled 'Bethuel')
H1330	בְּתוּלָה	be.tu.lah	virgin	H:N-F	virgin
H1331	בְּתוּלִים	be.tu.lim	virginity	H:N-F	virginity
H1332	בִּתְיָה	bit.yah	Bithiah	N:N-F-P	Bithiah = "daughter of Jehovah" a daughter of a Pharaoh and wife of Mered of Judah
H1333	בָּתַק	ba.taq	to cut up	H:V	(Piel) to cut, cut up, cut off, cut down
H1334	בָּתַר	ba.tar	to cut up	H:V	to cut in two 1a) (Qal) to cut in two 1b) (Piel) to cut in two
H1335	בֶּ֫תֶר	be.ter	part	H:N-M	part, piece 1a) of the parts of an animal cut in half for a sacrifice
H1336	בֶּ֫תֶר	be.ter	Bether	N:N-M-P	Bether = "cleft" a mountainous region in Palestine, site unknown
H1337	בַּת־רַבִּים	bat rab.bim	Bath-rabbim	N:N--L	Bath-rabbim = "daughter of multitudes" the city of Heshbon or one of its gates
H1338	בִּתְרוֹן	bit.ron	Bithron	N:N--L	Bithron = "division" or "cleft" or "ravine" a territory or district in the Jordan valley east of the Jordan
H1339	בַּת־שֶׁ֫בַע	bat-she.va	Bath-sheba	N:N-F-P	Bath-sheba = "daughter of an oath" the wife of Uriah whom David had murdered, having had adulterous relations with her; subsequently wife of David and mother of Solomon, Shimea, Shobab, and Nathan
H1340	בַּת־שׁוּעַ	bat-shu.a	Bath-shua	N:N-F-P	Bath-shua = "daughter of wealth" 1) the wife of Uriah whom David had murdered, having had adulterous relations with her; subsequently wife of David and mother of Solomon, Shimea, Shobab, and Nathan (alternate spelling to 'Bathsheba') 2) wife of Judah
H1341	גֵּא	ge	proud	H:A	proud
H1342	גָּאָה	ga.ah	to rise up	H:V	to rise up, grow up, be exalted in triumph 1a) (Qal) 1a1) to rise up 1a2) to grow up 1a3) to be lifted up, be raised up, be exalted
H1343	גֵּאֶה	ge.eh	proud	H:A	proud
H1344	גֵּאָה	ge.ah	pride	H:N-F	pride
H1345	גְּאוּאֵל	ge.u.el	Geuel	N:N-M-P	Geuel = "majesty of God" the Gadite chosen to spy out the land, son of Machi
H1346	גַּאֲוָה	ga.a.vah	pride	H:N-F	pride, majesty, a rising up 1a) a rising up, swelling (of the sea) 1b) majesty (of Israel) 1c) pride, haughtiness
H1347	גָּאוֹן	ga.on	pride	H:N-M	exaltation, majesty, pride 1a) majesty, exaltation, excellence 1a1) of nations 1a2) of God 1a3) of the Jordan 1b) pride, arrogance (bad sense)
H1348	גֵּאוּת	ge.ut	majesty	H:N-F	majesty 1a) a rising up (of column of smoke) 1b) a swelling (of sea) 1c) majesty (of God) 1d) pride
H1349	גַּאֲיוֹן	ga.a.yon	proud	H:A	proud
H1350a	גָּאַל	ga.al	to redeem	H:V	to redeem, act as kinsman-redeemer, avenge, revenge, ransom, do the part of a kinsman 1a) (Qal) 1a1) to act as kinsman, do the part of next of kin, act as kinsman-redeemer 1a1a) by marrying brother's widow to beget a child for him, to redeem from slavery, to redeem land, to exact vengeance 1a2) to redeem (by payment) 1a3) to redeem (with God as subject) 1a3a) individuals from death 1a3b) Israel from Egyptian bondage 1a3c) Israel from exile 1b) (Niphal) 1b1) to redeem oneself 1b2) to be redeemed
H1350b	גְּאוּלַי		redemption	H:N	redemption
H1351	גָּאַל	ga.al	to defile	H:V	to defile, pollute, desecrate 1a) (Niphal) to be defiled, be polluted 1b) (Piel) to pollute, desecrate 1c)(Pual) to be desecrated (of removal from priesthood) 1d) (Hiphil) to pollute, stain 1e) (Hithpael) to defile oneself
H1352	גֹּ֫אֶל	go.el	defilement	H:N-M	defilement, defiling
H1353	גְּאֻלָּה	ge.ul.lah	redemption	H:N-F	kindred, redemption, right of redemption, price of redemption 1a) kin, kindred 1b) redemption 1c) right of redemption 1d) price of redemption, redemption price
H1354	גַּב	gav	back/rim/brow	H:N	convex surface, back 1a) back (of man) 1b) mound (for illicit worship) 1c) boss (convex projection of shield) 1d) bulwarks, breastworks (of arguments-fig.) 1e) brow, eyebrow 1f) rim (of wheel)
H1355	גַּב	gav	back	A:N-M	back or side
H1356a	גֵּב	gev	cistern	H:N-M	pit, trench, ditch,
H1356b	גֵּב	gev	beam	H:N-M	beam, rafter
H1357	גֵּב	gev	locust	H:N-M	locust
H1358	גֹּב	gov	den	A:N-M	pit, den (of lions)
H1359	גֹּב	gov	Gob	N:N--L	Gob = "cistern" a place which was the scene of two encounters between David's warriors and the Philistines (also '"Gezer')
H1360	גֶּ֫בֶא	ge.ve	cistern	H:N-M	cistern, pool 1a) cistern 1b) pool, marsh
H1361	גָּבַהּ	ga.vah	to exult	H:V	to be high, be exalted 1a) (Qal) 1a1) to be high, lofty, tall 1a2) to be exalted 1a3) to be lofty 1a3a) to be lofty (of Jehovah's ways-good sense) 1a3b) to be haughty, be arrogant (bad sense) 1b) (Hiphil) to make high, exalt
H1362	גָּבֹהַּ	ga.vah	high	H:A	high, proud 1a) high, lofty, tall 1b) exalted in station 1c) haughty, proud
H1363	גֹּ֫בַהּ	go.vah	height	H:N-M	height, exaltation 1a) height 1b) exaltation, grandeur 1c) haughtiness
H1364	גָּבֹהַּ	ga.vo.ah	high	H:A	adj 1) high, exalted 1a) high, tall 1b) high (in position) 1c) proud, haughty n m 2) loftiness
H1365	גַּבְהוּת	gav.hut	haughtiness	H:N-M	haughtiness
H1366	גְּבוּל	ge.vul	border	H:N-M	border, territory 1a) border 1b) territory (enclosed within boundary) 1c) region, territory (of darkness) (fig.)
H1367	גְּבוּלָה	ge.vu.lah	border	H:N-F	border, boundary
H1368	גִּבּוֹר	gib.bor	mighty	H:A	adj 1) strong, mighty n m 2) strong man, brave man, mighty man
H1369	גְּבוּרָה	ge.vu.rah	might	H:N-F	strength, might 1a) strength 1b) might, valour, bravery 1c) might, mighty deeds (of God)
H1370	גְּבוּרָה	ge.vu.rah	might	A:N-F	might
H1371	גִּבֵּחַ	gib.be.ach	bald	H:A	to be high, bald (in the forehead), having a bald forehead
H1372	גַּבַּ֫חַת	gab.ba.chat	baldness	H:N-F	bald forehead, bald, a bare spot
H1373	גַּבַּי	gab.bay	Gabbai	N:N-M-P	Gabbai = "my back" the head of an important Benjamite family living in Jerusalem in the time of Nehemiah
H1374	גֵּבִים	ge.vim	Gebim	N:N--L	Gebim = "cisterns" a village north of Jerusalem apparently between Anathoth (modern Anata) and the ridge on which Nob was situated
H1375	גָּבִיעַ	ge.vi.a	cup	H:N-M	cup, bowl
H1376	גְּבִיר	ge.vir	lord	H:N-M	lord, ruler
H1377	גְּבִירָה	ge.vi.rah	queen	H:N-F	1) queen, lady 2) queen-mother
H1378	גָּבִישׁ	ga.vish	crystal	H:N-M	crystal
H1379	גָּבַל	ga.val	to border	H:V	to bound, border 1a) (Qal) to bound, border 1b) (Hiphil) to set bounds, set bounds for
H1380	גְּבַל, גְּבָל	ge.val	Gebal	N:N--L	Gebal = "mountain" a maritime town of Phoenicia near Tyre (modern 'Jebeil') known to the Greeks as 'Byblus'
H1381	גְּבָל	ge.val	Gebal	N:N--L	Gebal = "a boundary" a mountainous area south of the Dead Sea
H1382	גִּבְלִי	giv.li	Gebalite	N:N--LG	Giblites = "a boundary" inhabitants of Gebal
H1383	גַּבְלֻת	gav.lut	twists	H:N-F	a twisting
H1384	גִּבֵּן	gib.ben	humpbacked	H:A	hump-backed, crook-backed
H1385	גְּבִינָה	ge.vi.nah	cheese	H:N-F	cheese, curd
H1386	גַּבְנֹן	gav.non	peak	H:N-M	peak, rounded summit, a mountain peak
H1387	גֶּ֫בַע	ge.va	Geba	N:N--L	Gaba or Geba or Gibeah = "hill" a city in Benjamin, modern 'Jeba', which stands on the top of a steep terraced hill, six miles or ten kilometres north east of Jerusalem and three miles or five kilometres from Gibeah, on the edge of the Wadi Suweinit looking northward to the opposite village of ancient Michmash, modern 'Mukhmas'
H1388	גִּבְעָא	giv.a	Gibea	N:N-M-P	Gibea = "hill" son of Sheva and grandson of Caleb (a son of Caleb)
H1389	גִּבְעָה	giv.ah	hill	H:N-F	hill 1a) hill (lower than a mountain) 1b) as a place of illicit worship 1c) poetic for mountain 1d) used in place names
H1390	גִּבְעָה	giv.ah	Gibeah	N:N--L	Gibeah = "hill" 1) a city in the mountain district of Judah 2) a city of Benjamin, birthplace of king Saul 3) a city in Kirjath-jearim of Ephraim
H1391	גִּבְעוֹן	giv.on	Gibeon	N:N--L/N:N-M-P	Gibeon = "hill city" a Levitical city of Benjamin, modern 'el-Jib', which lies 5 miles or 8 km from Jerusalem
H1392	גִּבְעֹל	giv.ol	bud	H:N-M	bud
H1393	גִּבְעֹנִי	giv.o.ni	Gibeonite	N:N--LG	Gibeonite = "little hill: hilly" an inhabitant of Gibeon
H1394	גִּבְעַת	giv.at	Gibeath	N:N--L	Gibeath = "hill" a city of Benjamin
H1395	גִּבְעָתִי	giv.a.ti	Gibeathite	N:N--LG	Gibeathite = "hilliness" an inhabitant of Gibeah
H1396	גָּבַר	ga.var	to prevail	H:V	to prevail, have strength, be strong, be powerful, be mighty, be great 1a) (Qal) 1a1) to be strong, mighty 1a2) to prevail 1b) (Piel) to make strong, strengthen 1c) (Hiphil) 1c1) to confirm, give strength 1c2) to confirm (a covenant) 1d) (Hithpael) 1d1) to show oneself mighty 1d2) to act proudly (toward God)
H1397	גֶּ֫בֶר	ge.ver	great man	H:N-M	man, strong man, warrior (emphasising strength or ability to fight)
H1398	גֶּ֫בֶר	ge.ver	Geber	N:N-M-P	Geber = "warrior" the son of Uri, an officer of Solomon, overseer of Gilead
H1399	גֶּ֫בֶר	ge.var	great man	H:N-M	man, man (of uprightness)
H1400	גְּבַר	ge.var	man	A:N-M	a man, a certain (one)
H1401	גִּבָּר	gib.bar	mighty	A:N-M	mighty one, might
H1402	גִּבָּר	gib.bar	Gibbar	N:N-M-P	Gibbar = "the valiant" a head of a family of returning exiles under Zerubbabel
H1403	גַּבְרִיאֵל	gav.ri.el	Gabriel	N:N-M-P	Gabriel = "warrior of God" or "man of God" an archangel; the angel God used to send messages of great importance to man; sent to Daniel, to Zacharias, and to Mary
H1404	גְּבֶ֫רֶת	ge.ve.ret	lady	H:N-F	1) lady, queen 2) mistress (of servants)
H1405	גִּבְּתוֹן	gib.b.ton	Gibbethon	N:N--L	Gibbethon = "mound" a Philistine town in Dan allocated to the Kohathite Levites
H1406	גָּג	gag	roof	H:N-M	roof, top, housetop 1a) roof (of house) 1b) top (of altar of incense)
H1407	גַּד	gad	coriander	H:N-M	coriander-a plant the seed of which resembles manna
H1408	גַּד	gad	Fortune	N:N-M-T	Gad = "god of fortune" a Babylonian deity
H1409	גָּד	gad	fortune	H:N-M	fortune, good fortune
H1410	גָּד	gad	Gad	N:N-M-P	Gad = "troop" 1) seventh son of Jacob by Zilpah, Leah's handmaid, and full brother of Asher. 2) the tribe descended from Gad 3) a prophet during the time of David; appears to have joined David when in the hold; reappears in connection with the punishment for taking a census; also assisted in the arrangements for the musical service of the "house of God"
H1411	גְּדָֽבְרַיָּא	ge.da.var	treasurer	A:N-M	treasurer
H1412	גֻּדְגֹּ֫דָה	gud.go.dah	Gudgodah	N:N--L	Gudgodah = "the slashing place" a station or stopping place of Israel in the wilderness wanderings
H1413	גָּדַד	ga.dad	to cut	H:V	to penetrate, cut, attack, invade 1a) (Qal) to penetrate, cut into 1b)(Hithpoel) 1b1) to cut oneself 1b2) to gather in troops or crowds
H1414	גְּדַד	ge.dad	to chop	A:V	to cut down, hew down
H1415	גָּדָה	ga.dah	bank	H:N-F	a river bank
H1416	גְּדוּד	ge.dud	band	H:N-M	a band, troop, marauding band 1a) marauding band, raiding band 1b) troop, band (of divisions of army) 1c) foray, raid
H1417	גְּדוּד	ge.dud	furrow	H:N	something cut, furrow, cutting 1a) a furrow 1b) cuttings (as a sign of mourning)
H1418	גְּדוּדָה	ge.du.dah	furrow	H:N	furrow, cutting 1a) a furrow 1b) cuttings (as a sign of mourning)
H1419a	גָּדוֹל	ga.dol	great	H:A	adj great 1a) large (in magnitude and extent) 1b) in number 1c) in intensity 1d) loud (in sound) 1e) older (in age) 1f) in importance 1f1) important things 1f2) great, distinguished (of men) 1f3) God Himself (of God) subst 1g) great things 1h) haughty things 1i) greatness
H1419b	הַגְּדוֹלִים		Haggedolim	N:N-M-P	Haggedolim = "the great one" n pr m (CLBL) Haggedolim, the great man, father of Zabdiel
H1420	גְּדוּלָּה	ge.du.lah	greatness	H:N-F	greatness 1a) of man 1b) of God's greatness (as an attribute)
H1421	גִּדּוּפִים	gid.duph	reviling	H:N-M	revilings, reviling words
H1422	גְּדוּפָה	ge.du.phah	taunt	H:N-F	a taunt
H1423	גְּדִי	ge.di	kid	H:N-M	kid, young male goat
H1424	גָּדִי	ga.di	Gadi	N:N-M-P	Gadi = "my fortune" the Gadite father of Menahem, a king of Israel
H1425	גָּדִי	ga.di	Gadite	N:N--PG	Gadite = "an invader: a troop: fortune" one of the tribe descended from Gad
H1426	גַּדִּי	gad.di	Gaddi	N:N-M-P	Gaddi = "my fortune" the son of Susi, spy from the tribe of Manasseh sent by Moses to spy out the land of Canaan
H1427	גַּדִּיאֵל	gad.di.el	Gaddiel	N:N-M-P	Gaddiel = "God is my fortune" the spy from the tribe of Zebulun sent by Moses to spy out the land of Canaan
H1428	גִּדְיָה	gid.yah	bank	H:N-F	river bank, shore
H1429	גְּדִיָּה	ge.diy.yah	kid	H:N-F	kids, young female goats
H1430a	גָּדִישׁ	ga.dish	stack	H:N-M	heap, stack, pile
H1430b	גָּדִישׁ	ga.dish	tomb	H:N-M	tomb
H1431	גָּדַל	ga.dal	to magnify	H:V	to grow, become great or important, promote, make powerful, praise, magnify, do great things 1a) (Qal) 1a1) to grow up 1a2) to become great 1a3) to be magnified 1b) (Piel) 1b1) to cause to grow 1b2) to make great, powerful 1b3) to magnify 1c) (Pual) to be brought up 1d) (Hiphil) 1d1) to make great 1d2) to magnify 1d3) to do great things 1e) (Hithpael) to magnify oneself
H1432	גָּדֵל	ga.del	growing	H:A	becoming great, growing up
H1433	גֹּ֫דֶל	go.del	greatness	H:N-M	greatness 1a) greatness, magnitude 1b) magnificence 1c) pride, insolence (bad sense)
H1434	גְּדִלִים	ge.dil	tassel	H:N-M	twisted threads, tassels, festoons 1a) tassels (on clothes) 1b) festoons (on capitals of columns)
H1435	גִּדֵּל	gid.del	Giddel	N:N-M-P	Giddel = "very great" 1) the head of a family of temple slaves returning from exile with Zerubbabel 2) the head of the descendants of Solomon's servants returning from exile with Zerubbabel
H1436a	גְּדַלְיָה	ge.dal.yah	Gedaliah	N:N-M-P	Gedaliah = "Jehovah is great" 1) son of Ahikam, the governor of Judea appointed by Nebuchadnezzar 2) son of Amariah and grandson of Hezekiah 3) a priest of the sons of Jeshua in the time of Ezra
H1436b	גְּדַלְיָ֫הוּ		Gedaliah	N:N-M-P	Gedaliah = "Jehovah is great" 1) a son of Jeduthun in the time of David 2) governor of Judea 3) son of Pashur, one of the chiefs of Jerusalem in the time of Jeremiah
H1437	גִּדַּלְתִּי	gid.dal.ti	Giddalti	N:N-M-P	Giddalti = "I make great" one of the sons of Heman, the king's seer
H1438	גָּדַע	ga.da	to cut down/off	H:V	to cut, hew, chop, cut down, hew down, hew off, cut off, cut in two, shave off 1a) (Qal) to hew, chop in two 1b) (Niphal) to be chopped off, be hewn off 1c) (Piel) to cut off or down in two, hew off or down in two 1d) (Pual) to chop down, hew down
H1439	גִּדְעוֹן	gid.on	Gideon	N:N-M-P	Gideon = "hewer" youngest son of Joash of the Abiezrites, fifth judge of Israel who led the Israelites against the Midianites
H1440	גִּדְעֹם	gid.om	Gidom	N:N--L	Gidom = "a cutting down" the place where the Israelites ceased pursuing Benjamin, apparently situated between Gibeah and the cliffs of Rimmon
H1441	גִּדְעֹנִי	gid.o.ni	Gideoni	N:N-M-P	Gideoni = "my hewer" a Benjamite, father of Abidan
H1442	גָּדַף	ga.daph	to blaspheme	H:V	to revile men, blaspheme God 1a) (Piel) 1a1) to revile (between men) 1a2) to blaspheme (God)
H1443	גָּדַר	ga.dar	to wall up/off	H:V	to wall up, wall off, close off, build a wall 1a) (Qal) 1a1) to wall up, shut off 1a2) masons (participle)
H1444	גֶּדֶר	ge.der	wall	H:N-M	wall, fence
H1445	גֶּ֫דֶר	ge.der	Geder	N:N--L	Geder = "wall" one of the Canaanite towns captured in the Promised Land by Joshua and the Israelites
H1446	גְּדוֹר	ge.dor	Gedor	N:N-M-P/N:N--L	Gedor = "wall" n pr m 1) a son of Penuel 2) a son of Jered 3) a Benjamite of Gibeon n pr loc 4) a town in the mountainous part of Judah a few miles north of Hebron
H1447	גָּדֵר	ga.der	wall	H:N-M	fence, wall
